name;role;nat;height;age;tm_name;gp;w;l;w_pct;min;pts;two_ptm;two_pta;two_pt_pct;three_ptm;three_pta;three_pt_pct;fgm;fga;fg_pct;ftm;fta;ft_pct;or_rebounds;dr_rebounds;tr_rebounds;ast;tovers;st;blk;blka;pf;df;val;plus_minus;poss;usg_pct;ppp;off_rtg_on;def_rtg_on;net_rtg_on;ind_off_rtg;ind_def_rtg;ind_net_rtg;efg_pct;ts_pct;rim_freq;rim_pps;paint_freq;paint_pps;mid_freq;mid_pps;c3_freq;c3_pps;l3_freq;l3_pps;ft_ratio;to_pct;lto_pct;dto_pct;ast_pct;ast_pct_2p;ast_pct_3p;ast_pct_ft;ast_ratio;ast_to_ratio;or_pct;or_pct_after_2p;or_pct_after_3p;or_pct_after_ft;dr_pct;dr_pct_after_2p;dr_pct_after_3p;dr_pct_after_ft;tr_pct;st_pct;blk_pct;blk_pct_2p;blk_pct_3p;pf_100_poss;df_100_poss;per;off_win_share;def_win_share;win_share;win_share_per_40;obpm;dbpm;bpm;vorp;tm_pace_on;tm_off_rtg_on;tm_def_rtg_on;tm_net_rtg_on;tm_ts_pct_on;tm_or_pct_on;tm_to_pct_on;tm_ft_ratio_on;opp_ts_pct_on;opp_or_pct_on;opp_to_pct_on;opp_ft_ratio_on;tm_pace_off;tm_off_rtg_off;tm_def_rtg_off;tm_net_rtg_off;tm_ts_pct_off;tm_or_pct_off;tm_to_pct_off;tm_ft_ratio_off;opp_ts_pct_off;opp_or_pct_off;opp_to_pct_off;opp_ft_ratio_off;tm_pace_net;tm_off_rtg_net;tm_def_rtg_net;tm_net_rtg_net;tm_ts_pct_net;tm_or_pct_net;tm_to_pct_net;tm_ft_ratio_net;opp_ts_pct_net;opp_or_pct_net;opp_to_pct_net;opp_ft_ratio_net
Hamza Mestoglu;F;TUR;201;20;Fenerbahce Beko Istanbul;0;0;0;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP
Yigit Mestoglu;F;TUR;203;20;Fenerbahce Beko Istanbul;1;0;1;0;2;0;0;0;-;0;0;-;0;0;-;0;0;-;0;0;0;0;0;0;0;0;0;0;0;-6;0;-;-;60;225;-165;-;185,652;-185,652;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;0;-;-;0;0;0;0;-;0;0;-;-;0;0;0;0;0;0;0;0;0;-0,016724169;-0,016724169;-0,334483389;-4,243726211;0,938286789;-3,305439422;-0,031118033;82,75862069;60;225;-165;0,3;0;0;0;0,9;0,5;0;0;68,05585392;118,1818182;131,8181818;-13,63636364;0,565217391;0,402777778;0,142857143;0,111801242;0,669230769;0,301886792;0,121621622;0,101351351;14,70276677;-58,18181818;93,18181818;-151,3636364;-0,265217391;-0,402777778;-0,142857143;-0,111801242;0,230769231;0,198113208;-0,121621622;-0,101351351
Johnathan Motley;C;USA;206;29;Fenerbahce Beko Istanbul;36;21;15;0,583333333;18,75;11,16666667;4,222222222;6,444444444;0,655172414;0,027777778;0,111111111;0,25;4,25;6,555555556;0,648305085;2,638888889;3,722222222;0,708955224;1,944444444;2,25;4,194444444;1,111111111;2,027777778;0,194444444;0,222222222;0,222222222;3,166666667;4,083333333;12,16666667;2,972222222;10,19444444;0,267297888;1,095367847;122,3057644;114,7083686;7,597395857;115,0035889;107,3639108;7,639678156;0,650423729;0,683673469;0,264305177;1,649484536;0,326975477;1,1;0,040871935;0,8;0;-;0,010899183;0,75;0,158038147;0,198910082;0,068119891;0,130790191;0,09009009;0,081218274;0,128654971;0,026315789;0,098280098;0,547945205;0,13671875;0,201612903;0,089285714;0;0,144642857;0,144781145;0,148325359;0,105263158;0,140858209;0,00591716;0,007905138;0,00620155;0;9,636517329;12,28070175;19,503622;0,848068458;0,999656582;1,84772504;0,109494817;-0,490450863;-0,747249993;-1,237700855;0,336040599;71,1282775;122,3057644;114,7083686;7,597395857;0,634315425;0,33984375;0,159504734;0,099053168;0,592059337;0,303571429;0,178268251;0,113752122;69,39060812;115,018315;112,3277737;2,690541269;0,583643123;0,28742515;0,137267479;0,07248236;0,571165192;0,328660436;0,133822699;0,086956522;1,73766938;7,287449393;2,380594805;4,906854587;0,050672302;0,0524186;0,022237255;0,026570808;0,020894145;-0,025089008;0,044445552;0,026795601
Amine Noua;PF;FRA;202;27;Fenerbahce Beko Istanbul;12;8;4;0,666666667;14,66666667;4,166666667;1,166666667;1,75;0,666666667;0,5;1,333333333;0,375;1,666666667;3,083333333;0,540540541;0,333333333;0,416666667;0,8;1,166666667;1,666666667;2,833333333;0,5;0,166666667;0,166666667;0,75;0,083333333;2,083333333;0,75;5,333333333;2,416666667;3,416666667;0,124242424;1,219512195;124,7457627;112,2516556;12,49410708;137,5816579;102,7042748;34,87738309;0,621621622;0,641025641;0,146341463;1,666666667;0,341463415;1,142857143;0,024390244;2;0,073170732;2;0,317073171;0,923076923;0,048780488;0,048780488;0,024390244;0,024390244;0,043478261;0,053333333;0,048780488;0;0,127659574;3;0,114754098;0,106382979;0,128571429;0;0,130718954;0,150537634;0,1;0,166666667;0,123636364;0,006622517;0,032846715;0,035714286;0;8,278145695;3,050847458;14,13636284;0,307587104;0,359658724;0,667245828;0,151646779;0,587448085;1,645824284;2,23327237;1,246319601;66,95035461;124,7457627;112,2516556;12,49410708;0,65480427;0,286885246;0,148484848;0,075757576;0,54589372;0,307189542;0,122137405;0,111450382;71,00952381;119,0271817;112,8057554;6,221426292;0,609970674;0,323170732;0,153846154;0,089330025;0,589917231;0,278846154;0,148606811;0,109597523;-4,0591692;5,718581024;-0,554099767;6,27268079;0,044833596;-0,036285486;-0,005361305;-0,013572449;-0,044023511;0,028343389;-0,026469407;0,001852858
Georgios Papagiannis;C;GRE;217;27;Fenerbahce Beko Istanbul;38;22;16;0,578947368;15,94736842;5,684210526;1,894736842;2,842105263;0,666666667;0,526315789;1,078947368;0,487804878;2,421052632;3,921052632;0,617449664;0,315789474;0,473684211;0,666666667;1,026315789;2,026315789;3,052631579;0,815789474;0,710526316;0,315789474;0,815789474;0,026315789;1,736842105;0,631578947;7,184210526;0,157894737;4,815789474;0,153781513;1,180327869;115,7692308;113,7701804;1,999050332;122,5293842;103,1455484;19,38383575;0,684563758;0,692307692;0,262295082;1,708333333;0,25136612;1,130434783;0,076502732;0,714285714;0,005464481;3;0,218579235;1,425;0,038251366;0,147540984;0,087431694;0,06010929;0,074698795;0,081967213;0,084415584;0,038461538;0,144859813;1,148148148;0,079754601;0,086956522;0,08045977;0;0,157786885;0,159695817;0,144329897;0,212121212;0,118730809;0,011396011;0,033369214;0,031666667;0,003039514;6,267806268;2,307692308;16,7103614;0,701405207;1,168044665;1,869449872;0,123396031;0,796701012;2,523710587;3,320411599;1,983360039;68,17809342;115,7692308;113,7701804;1,999050332;0,597222222;0,302658487;0,152941176;0,073109244;0,573754789;0,31352459;0,151793928;0,105795768;71,33179642;119,2720764;112,7403846;6,531691757;0,611689106;0,307692308;0,146290491;0,094043887;0,587719298;0,297927461;0,149083705;0,09905894;-3,153703001;-3,502845603;1,029795821;-4,532641425;-0,014466884;-0,005033821;0,006650685;-0,020934643;-0,013964509;0,015597129;0,002710223;0,006736828
Dyshawn Pierre;F/PF;CAN;198;31;Fenerbahce Beko Istanbul;27;17;10;0,62962963;19,77777778;5,555555556;1,481481481;2,740740741;0,540540541;0,592592593;1,962962963;0,301886792;2,074074074;4,703703704;0,440944882;0,814814815;0,888888889;0,916666667;1,37037037;2,518518519;3,888888889;1;0,37037037;0,592592593;0,111111111;0,074074074;1,185185185;1,185185185;8;-0,518518519;5,481481481;0,138188609;1,013513514;112,8121607;112,0212766;0,790884099;121,810894;104,012963;17,79793104;0,503937008;0,543478261;0,209459459;1,548387097;0,236486486;0,8;0,054054054;0,5;0,121621622;1;0,222972973;0,909090909;0,074324324;0,067567568;0,047297297;0,02027027;0,0703125;0,071794872;0,094488189;0,016129032;0,154285714;2,7;0,079913607;0,059360731;0,099547511;0,125;0,162291169;0,16017316;0,121794872;0,323529412;0,119047619;0,017021277;0,003797468;0,003976143;0;3,404255319;3,474484256;13,66443073;0,562495425;0,937623317;1,500118742;0,112368445;0,753576414;1,339071254;2,092647668;1,877318836;69,04047976;112,8121607;112,0212766;0,790884099;0,567139738;0,321814255;0,144724556;0,069094304;0,593573844;0,30071599;0,199561404;0,106359649;69,95142262;122,6190476;113,796576;8,822471587;0,627411168;0,317777778;0,145706852;0,104076323;0,574771109;0,305084746;0,119010819;0,091962906;-0,910942863;-9,806886924;-1,775299436;-8,031587488;-0,06027143;0,004036477;-0,000982295;-0,034982018;0,018802736;-0,004368755;0,080550584;0,014396743
Sertac Sanli;C;TUR;212;33;Fenerbahce Beko Istanbul;35;20;15;0,571428571;12,17142857;4,685714286;1,228571429;2,314285714;0,530864198;0,571428571;1,628571429;0,350877193;1,8;3,942857143;0,456521739;0,514285714;0,657142857;0,782608696;0,571428571;1,4;1,971428571;0,485714286;0,542857143;0,114285714;0,342857143;0,057142857;2,457142857;1,057142857;3,314285714;-0,914285714;4,771428571;0,194865811;0,982035928;111,5591398;116,3292848;-4,770144965;97,33241005;107,1005389;-9,768128862;0,528985507;0,554054054;0,137724551;1,391304348;0,19760479;1,03030303;0,149700599;0,8;0,023952096;1,5;0,311377246;1,038461538;0,05988024;0,113772455;0,023952096;0,089820359;0,058219178;0,033783784;0,106382979;0,04;0,092391304;0,894736842;0,053333333;0,062111801;0,049261084;0;0,136111111;0,165048544;0,094488189;0,105263158;0,093877551;0,005398111;0,018045113;0,017467249;0;11,60593792;4,97311828;9,572751;-0,258280799;0,663425691;0,405144892;0,038041774;-1,24441055;-0,489329538;-1,733740088;0,069774878;69,69011006;111,5591398;116,3292848;-4,770144965;0,560053981;0,301333333;0,135355893;0,072345391;0,57852349;0,325;0,148244473;0,104031209;70,06441272;122,3182511;111,7021277;10,61612348;0,628526646;0,319681456;0,15008881;0,089698046;0,583951271;0,290178571;0,150708459;0,101760412;-0,374302655;-10,75911136;4,627157091;-15,38626845;-0,068472665;-0,018348123;-0,014732917;-0,017352655;-0,005427781;0,034821429;-0,002463985;0,002270797
Nathan Sestina;PF;USA;205;27;Fenerbahce Beko Istanbul;34;19;15;0,558823529;11,88235294;3,735294118;0,617647059;1;0,617647059;0,735294118;1,911764706;0,384615385;1,352941176;2,911764706;0,464646465;0,294117647;0,5;0,588235294;0,382352941;1,205882353;1,588235294;0,411764706;0,205882353;0,323529412;0,205882353;0,029411765;1,764705882;0,5;3;1,058823529;3,323529412;0,142676768;1,123893805;115,177305;107,4792244;7,698080588;107,4384007;98,59832753;8,840073116;0,590909091;0,599056604;0,097345133;1,818181818;0,150442478;1,176470588;0,053097345;0,333333333;0,14159292;1,3125;0,433628319;1,102040816;0,061946903;0,061946903;0,026548673;0,03539823;0,046979866;0,034965035;0,082474227;0,017241379;0,11023622;2;0,039877301;0,031007752;0,048780488;0,043478261;0,113573407;0,134715026;0,091549296;0,03125;0,07860262;0,015235457;0,011006289;0,002421308;0,004484305;8,310249307;2,411347518;10,48322068;0,056971015;0,992549145;1,049520161;0,103912887;0,110056697;0,611614519;0,721671216;0,69661998;70,23952842;115,177305;107,4792244;7,698080588;0,605970149;0,263803681;0,154040404;0,089646465;0,540389972;0,35734072;0,176626826;0,108897742;69,4506955;119,3110647;115,1626443;4,148420437;0,607978723;0,325766175;0,147778785;0,077969175;0,594528711;0,282258065;0,138297872;0,097074468;0,788832912;-4,133759754;-7,683419904;3,549660151;-0,002008574;-0,061962494;0,006261619;0,01167729;-0,054138739;0,075082656;0,038328954;0,011823274
Scottie Wilbekin;PG;USA;188;31;Fenerbahce Beko Istanbul;41;23;18;0,56097561;24,70731707;13,02439024;1,195121951;2,804878049;0,426086957;2,975609756;7,414634146;0,401315789;4,170731707;10,2195122;0,408114558;1,707317073;1,951219512;0,875;0,536585366;1,707317073;2,243902439;3,341463415;1,658536585;1,097560976;0,024390244;0,097560976;1,756097561;2,585365854;12,51219512;4,219512195;12,65853659;0,25024108;1,028901734;120,1002227;113,3714286;6,728794146;121,3285921;104,7524295;16,5761626;0,553699284;0,592017738;0,021194605;1,272727273;0,144508671;0,853333333;0,055876686;0,689655172;0,040462428;1,857142857;0,537572254;1,172043011;0,061657033;0,131021195;0,078998073;0,052023121;0,187928669;0,184652278;0,252808989;0,111940299;0,208841463;2,014705882;0,026035503;0,026239067;0,026315789;0,03125;0,086526576;0,090293454;0,100671141;0;0,055622733;0,025714286;0,000674764;0,001028807;0;4,114285714;5,902004454;18,11926806;1,977038834;1,73726557;3,714304404;0,146665524;4,264368352;-1,117119847;3,147248504;2,977032058;70,91223164;120,1002227;113,3714286;6,728794146;0,605218855;0,325443787;0,140790743;0,083895853;0,583357836;0,315203956;0,175248933;0,124324324;68,38005835;115,048976;113,8343296;1,214646324;0,605435801;0,285996055;0,159180457;0,087470449;0,577806675;0,298025135;0,117499215;0,07382972;2,532173283;5,05124676;-0,462901061;5,514147821;-0,000216946;0,039447732;-0,018389715;-0,003574596;0,005551161;0,017178821;0,057749719;0,050494604
Boris Dallo;PG;FRA;193;30;LDLC ASVEL Villeurbanne;3;1;2;0,333333333;4,666666667;0;0;0,333333333;0;0;0,666666667;0;0;1;0;0;0;-;0,333333333;0;0,333333333;0,666666667;1,333333333;0;0;0;1,333333333;0;-2,666666667;-1,666666667;2,333333333;0,259259259;0;100;125;-25;39,90203301;129,1666667;-89,26463366;0;0;0;-;0;-;0,142857143;0;0,142857143;0;0,142857143;0;-;0,571428571;0,428571429;0,142857143;0,181818182;0,111111111;1;0;0,222222222;0,5;0,090909091;0;0,125;-;0;0;0;-;0,05;0;0;0;0;16,66666667;0;-28,45475723;-0,130846099;-0,007191302;-0,138037401;-0,394392573;-19,58182217;-4,307157736;-23,88897991;-0,331925914;75,94936709;100;125;-25;0,568181818;0,181818182;0,185185185;0,037037037;0,681818182;0;0,086956522;0;70,69983725;113,2596685;121,835443;-8,57577453;0,575611713;0,319536424;0,146525163;0,095515235;0,619219944;0,311111111;0,140835347;0,076285813;5,249529841;-13,25966851;3,164556962;-16,42422547;-0,007429895;-0,137718242;0,038660023;-0,058478197;0,062598238;-0,311111111;-0,053878825;-0,076285813
Nando De Colo;SG;FRA;196;37;LDLC ASVEL Villeurbanne;21;6;15;0,285714286;21,76190476;12,19047619;1,857142857;4;0,464285714;1,80952381;4,761904762;0,38;3,666666667;8,761904762;0,418478261;3,047619048;3,476190476;0,876712329;0,142857143;1,666666667;1,80952381;4,095238095;2,142857143;1,095238095;0,047619048;0,571428571;1,095238095;3,761904762;13,66666667;-2;12,42857143;0,27444795;0,980842912;114,7659064;121,2636695;-6,497763139;118,0922315;111,2499213;6,842310136;0,52173913;0,592592593;0,107279693;1,071428571;0,091954023;0,833333333;0,122605364;0,875;0,030651341;1,875;0,348659004;1,054945055;0,122605364;0,172413793;0,103448276;0,068965517;0,26875;0,23902439;0,435483871;0,188679245;0,247838617;1,911111111;0,008064516;0,010416667;0,006329114;0;0,089514066;0,101190476;0,090909091;0;0,049803408;0,027946537;0,001383126;0;0,003058104;2,794653706;9,483793517;22,05448409;0,835592515;0,524388858;1,359981374;0,119035569;2,245786257;-2,681635624;-0,435849367;0,67286192;72,46628969;114,7659064;121,2636695;-6,497763139;0,598997494;0,309139785;0,160883281;0,092534175;0,61002445;0,314578005;0,153110048;0,113636364;70,59442399;101,9374069;115,8125915;-13,87518465;0,546325879;0,263803681;0,173051519;0,072655218;0,590298507;0,317901235;0,130434783;0,060200669;1,871865704;12,82849951;5,451077994;7,377421513;0,052671615;0,045336104;-0,012168238;0,019878957;0,019725942;-0,003323229;0,022675265;0,053435695
John Egbunu;C;NIG;208;30;LDLC ASVEL Villeurbanne;19;3;16;0,157894737;11,68421053;2,894736842;1,263157895;2,210526316;0,571428571;0;0;-;1,263157895;2,210526316;0,571428571;0,368421053;0,947368421;0,388888889;1,368421053;1,157894737;2,526315789;0,473684211;0,526315789;0,105263158;0,157894737;0,157894737;1,368421053;0,789473684;3,368421053;-5,789473684;3,157894737;0,130718954;0,916666667;98,9821883;126,6497462;-27,6675579;101,4607757;118,3128957;-16,85212;0,571428571;0,55;0,466666667;1,428571429;0,233333333;0,571428571;0;-;0;-;0;-;0,133333333;0,166666667;0,083333333;0,083333333;0,061643836;0,070422535;0,073170732;0,029411765;0,130434783;0,9;0,122641509;0,144230769;0,120879121;0;0,125;0,083333333;0,118421053;0,172413793;0,12371134;0,005076142;0,008746356;0,010471204;0;6,598984772;3,816793893;11,06552955;-0,048457626;0,099611604;0,051153979;0,009216933;-1,791389312;-0,24765839;-2,039047702;-0,008462017;70,46167638;98,9821883;126,6497462;-27,6675579;0,502583979;0,306603774;0,156862745;0,100217865;0,653141361;0,3125;0,175257732;0,100515464;73,0618504;110,6343284;117,8739417;-7,239613316;0,57825451;0,299401198;0,160458453;0,090462546;0,60472973;0,306748466;0,138823529;0,072156863;-2,600174022;-11,65214006;8,775804518;-20,42794458;-0,075670531;0,007202576;-0,003595708;0,009755319;0,048411632;0,005751534;0,036434203;0,028358601
Youssoupha Fall;C;SEN;221;29;LDLC ASVEL Villeurbanne;31;8;23;0,258064516;19,64516129;8,806451613;3,677419355;6;0,612903226;0;0;-;3,677419355;6;0,612903226;1,451612903;2,451612903;0,592105263;2,483870968;4,161290323;6,64516129;0,322580645;0,903225806;0,322580645;0,612903226;0,322580645;2,032258065;2,677419355;12,80645161;-2,903225806;8,032258065;0,199279712;1,096385542;108,5714286;118,7265918;-10,15516319;109,4434451;107,4270311;2,016413947;0,612903226;0,617647059;0,321285141;1,525;0,40562249;1,00990099;0,020080321;0,8;0;-;0;-;0,140562249;0,112449799;0,048192771;0,064257028;0,02528445;0,022222222;0,028301887;0,031007752;0,038610039;0,357142857;0,145833333;0,175084175;0,118811881;0;0,256972112;0,304347826;0,205426357;0,1875;0,2;0,009363296;0,019709544;0,030245747;0;5,898876404;7,649769585;22,8683648;0,235934624;0,888654931;1,124589555;0,073864667;-2,003685366;-0,944456096;-2,948141462;-0,353924952;71,01172621;108,5714286;118,7265918;-10,15516319;0,559619952;0,3125;0,157663065;0,081232493;0,605250597;0,278884462;0,149976712;0,077782953;72,06481709;109,1578087;117,1382377;-7,980429005;0,571979434;0,295254833;0,162840746;0,094691535;0,596787479;0,328767123;0,138569604;0,086206897;-1,053090881;-0,586380096;1,588354089;-2,174734184;-0,012359482;0,017245167;-0,005177681;-0,013459042;0,008463117;-0,049882661;0,011407108;-0,008423944
Edwin Jackson;SG;FRA;190;35;LDLC ASVEL Villeurbanne;31;8;23;0,258064516;15,51612903;5,290322581;1,387096774;2,193548387;0,632352941;0,548387097;1,548387097;0,354166667;1,935483871;3,741935484;0,517241379;0,870967742;1,064516129;0,818181818;0,258064516;0,870967742;1,129032258;1;0,967741935;0,419354839;0,032258065;0,064516129;1,580645161;1,419354839;4,677419355;-2,451612903;5,193548387;0,168146214;1,01863354;109,2857143;117,0789164;-7,793202086;110,2134216;110,4588539;-0,245432336;0,590517241;0,625954198;0,080745342;1,692307692;0,167701863;1,111111111;0,173913043;1,214285714;0,074534161;0,75;0,223602484;1,166666667;0,093167702;0,186335404;0,099378882;0,086956522;0,089725036;0,084070796;0,147540984;0,051282051;0,161458333;1,033333333;0,02;0,009389671;0,036585366;0;0,066666667;0,043902439;0,103448276;0;0,043478261;0,015312132;0,00131406;0,002164502;0;5,771495878;5,238095238;10,88739452;0,194481978;0,574129892;0,76861187;0,063917827;-1,779011333;-1,089627417;-2,86863875;-0,241142728;70,26103928;109,2857143;117,0789164;-7,793202086;0,564228642;0,295;0,150391645;0,080939948;0,592019059;0,311111111;0,158415842;0,091438556;71,99058067;109,4080997;118,8205772;-9,412477476;0,56828479;0,303664921;0,160782184;0,091797936;0,604339502;0,302387268;0,132405976;0,079340546;-1,729541394;-0,122385403;-1,741660792;1,619275389;-0,004056148;-0,008664921;-0,010390539;-0,010857988;-0,012320443;0,008723843;0,026009865;0,01209801
Frank Jackson;PG;USA;190;26;LDLC ASVEL Villeurbanne;6;1;5;0,166666667;20,16666667;10,33333333;2,5;3,333333333;0,75;1,333333333;4,166666667;0,32;3,833333333;7,5;0,511111111;1,333333333;1,833333333;0,727272727;0,166666667;1,666666667;1,833333333;1,333333333;1,166666667;0,5;0;0,5;2,666666667;1,5;7;-9,5;9,166666667;0,225409836;1,127272727;102,7777778;127,9816514;-25,2038736;113,6061118;119,2975524;-5,691440651;0,6;0,645833333;0,090909091;1,6;0,2;1,454545455;0,072727273;1,5;0,145454545;1,5;0,309090909;0,705882353;0,054545455;0,127272727;0,072727273;0,054545455;0,106666667;0,1;0,083333333;0,153846154;0,126984127;1,142857143;0,009803922;0,020833333;0;0;0,113636364;0,073170732;0,155555556;0;0,057894737;0,013761468;0;0;0;7,339449541;4,166666667;16,15503211;0,104875978;0,044501313;0,149377291;0,049380923;1,444079526;-2,361119416;-0,91703989;0,370041353;71,57255281;102,7777778;127,9816514;-25,2038736;0,555;0,264705882;0,180327869;0,069672131;0,664285714;0,352272727;0,179723502;0,092165899;70,06382756;117,562724;127,9411765;-10,37845246;0,607407407;0,338582677;0,161490683;0,099378882;0,614840989;0,347826087;0,105113636;0,071022727;1,508725249;-14,78494624;0,040474906;-14,82542114;-0,052407407;-0,073876795;0,018837186;-0,029706751;0,049444725;0,00444664;0,074609866;0,021143171
Charles Kahudi;F;FRA;196;38;LDLC ASVEL Villeurbanne;29;9;20;0,310344828;17,24137931;3,896551724;1,137931034;2,655172414;0,428571429;0,344827586;1,413793103;0,243902439;1,482758621;4,068965517;0,36440678;0,586206897;0,75862069;0,772727273;0,655172414;2,206896552;2,862068966;0,827586207;0,448275862;0,137931034;0;0,310344828;1,551724138;1,379310345;4,034482759;0,793103448;4,862068966;0,137226277;0,80141844;114,4646925;111,3378685;3,126824002;97,61062094;105,1274863;-7,516865345;0,406779661;0,44140625;0,191489362;1,259259259;0,276595745;0,666666667;0,078014184;0,545454545;0,078014184;0,545454545;0,212765957;0,8;0,070921986;0,092198582;0,042553191;0,04964539;0,060075094;0,075313808;0,072289157;0;0,145454545;1,846153846;0,043981481;0,038626609;0,05952381;0;0,143497758;0,15270936;0,146118721;0,024390244;0,09453303;0,004535147;0;0;0;5,102040816;4,555808656;6,695025662;-0,216566267;0,846014302;0,629448035;0,050355843;-4,464766195;-1,032477311;-5,497243506;-1,106104923;70,04387714;114,4646925;111,3378685;3,126824002;0,571997723;0,344907407;0,145012165;0,094890511;0,563073394;0,304932735;0,16367713;0,093049327;72,34838365;106,4254062;121,875;-15,4495938;0,563330727;0,273015873;0,162958115;0,084424084;0,616949153;0,306818182;0,124661247;0,081601927;-2,304506505;8,039286279;-10,53713152;18,5764178;0,008666996;0,071891534;-0,01794595;0,010466427;-0,053875758;-0,001885446;0,039015883;0,0114474
Joffrey Lauvergne;C;FRA;211;33;LDLC ASVEL Villeurbanne;31;8;23;0,258064516;24,67741935;12,58064516;4,516129032;8,290322581;0,544747082;0,612903226;1,709677419;0,358490566;5,129032258;10;0,512903226;1,709677419;2,35483871;0,726027397;1,677419355;3,483870968;5,161290323;1,774193548;1,870967742;0,419354839;0,225806452;0,774193548;1,967741935;2,935483871;12,96774194;-3,838709677;12,90322581;0,257981296;0,975;110,2769679;118,9504373;-8,673469388;100,3389288;109,7557452;-9,416816422;0,543548387;0,570175439;0,245;1,408163265;0,355;0,901408451;0,0425;0,823529412;0,01;1,5;0,1225;1,040816327;0,08;0,145;0,0775;0,0675;0,110552764;0,111498258;0,165217391;0,041884817;0,120879121;0,948275862;0,083067093;0,086592179;0,07826087;0,058823529;0,168224299;0,160142349;0,159021407;0,186440678;0,126182965;0,009475219;0,005718954;0,010071942;0;4,44606414;6,632653061;18,62824589;-0,398421722;0,972378673;0,573956951;0,030010821;-1,614827037;-1,216611777;-2,831438814;-0,389863414;71,78078608;110,2769679;118,9504373;-8,673469388;0,584847313;0,284345048;0,165752983;0,085456304;0,604444444;0,328660436;0,17053701;0,091436865;71,55771244;107,3404255;115,8848614;-8,544435875;0,546587216;0,299145299;0,147737765;0,087719298;0,593016912;0,263736264;0,111506524;0,070778964;0,223073646;2,936542398;3,065575911;-0,129033512;0,038260098;-0,014800251;0,018015217;-0,002262994;0,011427532;0,064924172;0,059030486;0,020657901
Paris Lee;PG;USA;183;29;LDLC ASVEL Villeurbanne;33;9;24;0,272727273;27,93939394;11,45454545;1,878787879;4,181818182;0,449275362;1,696969697;4,818181818;0,352201258;3,575757576;9;0,397306397;2,606060606;2,818181818;0,924731183;0,242424242;1,636363636;1,878787879;5,515151515;2,090909091;1,666666667;0;0,363636364;1,818181818;3,121212121;13,72727273;-2,575757576;12,27272727;0,214115781;0,933333333;112,5974805;119,4884287;-6,890948242;121,557512;109,5804748;11,97703718;0,491582492;0,563338301;0,088888889;1,166666667;0,197530864;0,8;0,054320988;0,818181818;0,039506173;1,5;0,343209877;1,035971223;0,095061728;0,17037037;0,108641975;0,061728395;0,263386397;0,250559284;0,428571429;0,13559322;0,310051107;2,637681159;0,010416667;0,009708738;0,009708738;0,023809524;0,070588235;0,054200542;0,091412742;0,014705882;0,040443575;0,033495737;0;0;0;3,65408039;6,178764247;18,22020661;1,771102563;1,176983579;2,948086142;0,127899616;1,823275478;-1,799191811;0,024083667;1,10947674;72,21139268;112,5974805;119,4884287;-6,890948242;0,586745858;0,2890625;0,154374835;0,089082739;0,6091276;0,296732026;0,158518069;0,085332524;69,84751599;102,8169014;114,73397;-11,91706858;0,523672884;0,328767123;0,161251504;0,090252708;0,58;0,308333333;0,11131899;0,07857811;2,363876693;9,780579095;4,754458759;5,026120336;0,063072974;-0,039704623;-0,006876669;-0,001169969;0,0291276;-0,011601307;0,047199079;0,006754413
