name;role;nat;height;age;tm_name;gp;w;l;w_pct;min;pts;two_ptm;two_pta;two_pt_pct;three_ptm;three_pta;three_pt_pct;fgm;fga;fg_pct;ftm;fta;ft_pct;or_rebounds;dr_rebounds;tr_rebounds;ast;tovers;st;blk;blka;pf;df;val;plus_minus;poss;usg_pct;ppp;off_rtg_on;def_rtg_on;net_rtg_on;ind_off_rtg;ind_def_rtg;ind_net_rtg;efg_pct;ts_pct;rim_freq;rim_pps;paint_freq;paint_pps;mid_freq;mid_pps;c3_freq;c3_pps;l3_freq;l3_pps;ft_ratio;to_pct;lto_pct;dto_pct;ast_pct;ast_pct_2p;ast_pct_3p;ast_pct_ft;ast_ratio;ast_to_ratio;or_pct;or_pct_after_2p;or_pct_after_3p;or_pct_after_ft;dr_pct;dr_pct_after_2p;dr_pct_after_3p;dr_pct_after_ft;tr_pct;st_pct;blk_pct;blk_pct_2p;blk_pct_3p;pf_100_poss;df_100_poss;per;off_win_share;def_win_share;win_share;win_share_per_40;obpm;dbpm;bpm;vorp;tm_pace_on;tm_off_rtg_on;tm_def_rtg_on;tm_net_rtg_on;tm_ts_pct_on;tm_or_pct_on;tm_to_pct_on;tm_ft_ratio_on;opp_ts_pct_on;opp_or_pct_on;opp_to_pct_on;opp_ft_ratio_on;tm_pace_off;tm_off_rtg_off;tm_def_rtg_off;tm_net_rtg_off;tm_ts_pct_off;tm_or_pct_off;tm_to_pct_off;tm_ft_ratio_off;opp_ts_pct_off;opp_or_pct_off;opp_to_pct_off;opp_ft_ratio_off;tm_pace_net;tm_off_rtg_net;tm_def_rtg_net;tm_net_rtg_net;tm_ts_pct_net;tm_or_pct_net;tm_to_pct_net;tm_ft_ratio_net;opp_ts_pct_net;opp_or_pct_net;opp_to_pct_net;opp_ft_ratio_net
Wenyen Gabriel;C;USA;206;28;Maccabi Playtika Tel Aviv;9;1;8;0,111111111;15,11111111;5,777777778;2,555555556;4,777777778;0,534883721;0;0,444444444;0;2,555555556;5,222222222;0,489361702;0,666666667;2;0,333333333;2,222222222;2,444444444;4,666666667;1,333333333;1,222222222;0,333333333;1,111111111;0,222222222;2,333333333;2;7,444444444;-4,111111111;7,333333333;0,25;0,787878788;115,936255;129,6442688;-13,70801379;99,12990785;114,6634158;-15,53350795;0,489361702;0,472727273;0,227272727;1,066666667;0,409090909;1,037037037;0,015151515;2;0,015151515;0;0,03030303;0;0,121212121;0,166666667;0,03030303;0,136363636;0,109090909;0,135135135;0,105263158;0;0,153846154;1,090909091;0,168067227;0,21875;0,11627907;0,083333333;0,189655172;0,280701754;0,076923077;0,125;0,178723404;0,011857708;0,042918455;0,03649635;0;8,300395257;7,171314741;15,04890595;-0,115645093;0,141373558;0,025728464;0,007567195;-3,033402068;1,037805667;-1,995596401;0,001183851;73,84162785;115,936255;129,6442688;-13,70801379;0,568359375;0,352941176;0,140151515;0,09469697;0,645669291;0,370689655;0,159090909;0,079545455;75,16738581;118,2897862;121,3592233;-3,069437078;0,581775701;0,390243902;0,137735849;0,08490566;0,626566416;0,396551724;0,159844055;0,081871345;-1,325757956;-2,353531243;8,285045474;-10,63857672;-0,013416326;-0,037302726;0,002415666;0,009791309;0,019102875;-0,025862069;-0,000753145;-0,00232589
Jaylen Hoard;PF;USA;204;26;Maccabi Playtika Tel Aviv;24;6;18;0,25;30,54166667;14,70833333;5,083333333;8,25;0,616161616;0,458333333;1,416666667;0,323529412;5,541666667;9,666666667;0,573275862;3,166666667;4,041666667;0,783505155;1,291666667;3,75;5,041666667;1,375;0,875;1,291666667;0,25;0,333333333;1,916666667;3;17,54166667;-1,958333333;12,29166667;0,216117216;1,196610169;118,0462342;122,3723724;-4,326138219;120,857522;109,9527455;10,90477643;0,596982759;0,644160584;0,261016949;1,61038961;0,345762712;1,078431373;0,06440678;0,526315789;0,010169492;0;0,105084746;1,064516129;0,142372881;0,071186441;0,037288136;0,033898305;0,059674503;0,056074766;0,098484848;0,02;0,100609756;1,571428571;0,051155116;0,063768116;0,04;0;0,149501661;0,137184116;0,142361111;0,180327869;0,100165563;0,023273273;0,005042017;0,005532503;0;3,453453453;5,369127517;20,09315526;0,764218784;1,033275082;1,797493866;0,098089706;0,95002151;0,264876046;1,214897556;1,725272974;72,94320294;118,0462342;122,3723724;-4,326138219;0,600075815;0,351485149;0,173626374;0,107692308;0,622612681;0,348837209;0,17585693;0,088673621;74,61047633;110,0238663;126,1792453;-16,15537893;0,538551402;0,38317757;0,105491329;0,079479769;0,610730594;0,309178744;0,0723589;0,076700434;-1,667273394;8,022367805;-3,806872911;11,82924072;0,061524413;-0,031692422;0,068135044;0,028212539;0,011882088;0,039658465;0,10349803;0,011973187
Rokas Jokubaitis;PG;LTU;192;25;Maccabi Playtika Tel Aviv;28;8;20;0,285714286;24,57142857;12,60714286;4;6,642857143;0,602150538;0,821428571;2,214285714;0,370967742;4,821428571;8,857142857;0,544354839;2,142857143;2,5;0,857142857;0,821428571;2,357142857;3,178571429;4,678571429;2,607142857;1;0,035714286;0,214285714;1,714285714;3,071428571;15,64285714;-2,642857143;12,42857143;0,276190476;1,014367816;115,0868878;121,1234177;-6,036529886;127,5735938;110,8365474;16,73704637;0,590725806;0,641818182;0,094827586;1,575757576;0,25;1,172413793;0,189655172;1,060606061;0,022988506;1,125;0,152298851;1,132075472;0,077586207;0,209770115;0,135057471;0,074712644;0,257874016;0,25732899;0,43877551;0,087378641;0,27348643;1,794520548;0,041144902;0,043343653;0,043478261;0;0,114384749;0,127819549;0,110320285;0,020833333;0,07834507;0,022151899;0,000888099;0,001501502;0;3,797468354;6,793048973;19,68243343;1,7938365;0,923791251;2,717627751;0,158001613;2,472893836;-1,453681142;1,019212694;1,368709755;73,91262041;115,0868878;121,1234177;-6,036529886;0,594693878;0,336314848;0,182539683;0,10952381;0,615106468;0,339688042;0,169744597;0,093123772;75,24145332;116,2591687;122,8220859;-6,562917185;0,57358263;0,371287129;0,120274914;0,085910653;0,613733906;0,317708333;0,110766504;0,080194949;-1,328832905;-1,172280868;-1,698668168;0,5263873;0,021111248;-0,034972281;0,062264768;0,023613157;0,001372563;0,021979708;0,058978093;0,012928823
Alpha Kaba;C;FRA;209;29;Maccabi Playtika Tel Aviv;3;1;2;0,333333333;2,666666667;0,333333333;0;0;-;0;0;-;0;0;-;0,333333333;0,666666667;0,5;0,333333333;0,666666667;1;0;0;0;0;0;1,333333333;0,333333333;0;-4,333333333;0,333333333;0,066666667;1;107,6923077;168,75;-61,05769231;38,56749311;156,4933473;-117,9258542;-;0,5;0;-;0;-;0;-;0;-;0;-;1;0;0;0;0;0;0;0;0;0;0,111111111;0;0;0,5;0,333333333;0,25;-;0,333333333;0,2;0;0;0;0;25;7,692307692;0,277152747;-0,019093799;-0,027833963;-0,046927762;-0,234638812;-5,803099109;-4,012031298;-9,815130407;-0,176554441;66,10169492;107,6923077;168,75;-61,05769231;0,5;0,444444444;0,2;0,266666667;0,794117647;0,166666667;0;0,166666667;71,7791411;115,3846154;117,1003717;-1,715756363;0,581180812;0,327731092;0,136075949;0,117088608;0,576923077;0,343065693;0,136507937;0,06984127;-5,677446189;-7,692307692;51,64962825;-59,34193595;-0,081180812;0,116713352;0,063924051;0,149578059;0,21719457;-0,176399027;-0,136507937;0,096825397
Saben Lee;PG;USA;188;26;Maccabi Playtika Tel Aviv;8;2;6;0,25;19,25;12;2,5;5,25;0,476190476;0,75;2,375;0,315789474;3,25;7,625;0,426229508;4,75;6,25;0,76;0,375;1,75;2,125;2,5;2,25;1,25;0;0,75;1,375;4,625;12,25;-2,375;12,875;0,341059603;0,932038835;116,1870504;128,0898876;-11,90283728;116,6890154;113,2072901;3,481725307;0,475409836;0,564705882;0,116504854;1,5;0,223300971;0,695652174;0,067961165;0,857142857;0;-;0,184466019;0,947368421;0,233009709;0,174757282;0,087378641;0,087378641;0,19047619;0,206349206;0,35;0;0,162601626;1,111111111;0,02238806;0,027027027;0,020408163;0;0,111111111;0,074074074;0,161290323;0;0,065384615;0,037453184;0;0;0;4,119850187;13,30935252;19,86755678;0,220957719;0,170233262;0,391190981;0,101608047;0,403530149;-1,519957045;-1,116426895;0,298862324;71,80370211;116,1870504;128,0898876;-11,90283728;0,564685315;0,440298507;0,168874172;0,155629139;0,624087591;0,333333333;0,125;0,107142857;70,73072265;112,3287671;116,2251656;-3,89639844;0,569444444;0,366197183;0,147757256;0,065963061;0,615789474;0,348837209;0,164893617;0,071808511;1,072979461;3,858283236;11,86472208;-8,006438841;-0,00475913;0,074101324;0,021116916;0,089666078;0,008298118;-0,015503876;-0,039893617;0,035334347
Jordan Loyd;SG;USA;193;32;Maccabi Playtika Tel Aviv;2;1;1;0,5;28;15,5;5;8;0,625;1;3,5;0,285714286;6;11,5;0,52173913;2,5;2,5;1;0,5;2;2,5;1,5;1;0,5;0;0;3;4;14,5;7;13,5;0,272727273;1,148148148;132,6530612;113,7254902;18,92757103;121,8974211;106,9623163;14,93510484;0,565217391;0,62;0,037037037;2;0,481481481;1,384615385;0,074074074;0;0,037037037;3;0,222222222;0,5;0,074074074;0,074074074;0,037037037;0,037037037;0,063829787;0,058823529;0;0,166666667;0,1;1,5;0,027027027;0;0,071428571;0;0,083333333;0,041666667;0,095238095;0,25;0,058823529;0,009803922;0;0;0;5,882352941;8,163265306;16,56228487;0,075981318;0,097390949;0,173372267;0,123837333;-2,193026268;-3,871467419;-6,064493688;-2,249649994;71,10036276;132,6530612;113,7254902;18,92757103;0,663265306;0,351351351;0,141414141;0,080808081;0,568627451;0,333333333;0,150943396;0,103773585;75,60321716;80,85106383;118,6046512;-37,75358733;0,413043478;0,076923077;0,063492063;0,095238095;0,653846154;0,2;0,13559322;0,033898305;-4,502854401;51,80199739;-4,879160967;56,68115836;0,250221828;0,274428274;0,077922078;-0,014430014;-0,085218703;0,133333333;0,015350176;0,06987528
Omer Mayer;PG;ISR;190;19;Maccabi Playtika Tel Aviv;7;4;3;0,571428571;9,285714286;3;0,142857143;1,142857143;0,125;0,714285714;1,428571429;0,5;0,857142857;2,571428571;0,333333333;0,571428571;0,571428571;1;0,142857143;0,571428571;0,714285714;2,285714286;1,714285714;0,428571429;0;0,285714286;1,142857143;0,714285714;2,285714286;-0,428571429;4,571428571;0,248062016;0,65625;111,71875;116,8;-5,08125;91,85770995;111,0013965;-19,14368658;0,472222222;0,525;0;-;0,09375;0,666666667;0,15625;0;0;-;0,3125;1,5;0,0625;0,375;0,1875;0,1875;0,271186441;0,333333333;0,25;0,166666667;0,333333333;1,333333333;0,015873016;0;0,038461538;0;0,078431373;0,047619048;0,107142857;0;0,043859649;0,024;0;0;0;6,4;3,90625;6,020474955;-0,131758358;0,083978064;-0,047780294;-0,029403258;-5,226384237;-3,451460194;-8,677844431;-0,451592295;77,94975894;111,71875;116,8;-5,08125;0,576612903;0,253968254;0,15503876;0,15503876;0,629310345;0,294117647;0,213675214;0,128205128;73,60901763;118,3760684;119,2389006;-0,862832258;0,60745614;0,360576923;0,155913978;0,08781362;0,597457627;0,336134454;0,140381282;0,067590988;4,340741315;-6,657318376;-2,438900634;-4,218417742;-0,030843237;-0,106608669;-0,000875219;0,06722514;0,031852718;-0,042016807;0,073293931;0,06061414
Rafael Menco;F;ISR;198;31;Maccabi Playtika Tel Aviv;13;4;9;0,307692308;9,538461538;3,076923077;0,384615385;0,615384615;0,625;0,769230769;1,692307692;0,454545455;1,153846154;2,307692308;0,5;0;0;-;0,384615385;0,923076923;1,307692308;0,384615385;0,307692308;0,153846154;0;0;0,923076923;0,153846154;2,692307692;-1,923076923;2,615384615;0,145299145;1,176470588;114,6666667;119,9152542;-5,248587571;117,9333352;114,226528;3,706807193;0,666666667;0,666666667;0,058823529;2;0,117647059;1,5;0,058823529;0;0,117647059;1,5;0,529411765;1,333333333;-;0,117647059;0,029411765;0,088235294;0,05;0,04;0,157894737;0;0,128205128;1,25;0,043103448;0,050847458;0,04;0;0,108108108;0,136363636;0,101694915;0;0,074889868;0,008474576;0;0;0;5,084745763;0,888888889;10,78648675;0,069615667;0,133182608;0,202798275;0,065418798;0,653326302;-1,51646989;-0,863143588;0,116109172;72,4248927;114,6666667;119,9152542;-5,248587571;0,565789474;0,344827586;0,158119658;0,141025641;0,604700855;0,315315315;0,163179916;0,083682008;74,17380661;116,8316832;123,8693467;-7,037663565;0,607464607;0,342857143;0,158333333;0,0875;0,624050633;0,309589041;0,126193001;0,079533404;-1,748913906;-2,165016502;-3,954092496;1,789075995;-0,041675134;0,001970443;-0,000213675;0,053525641;-0,019349778;0,005726274;0,036986915;0,004148604
Levi Randolph;F;USA;195;33;Maccabi Playtika Tel Aviv;33;10;23;0,303030303;27,72727273;12;3,242424242;6,727272727;0,481981982;0,96969697;2,484848485;0,390243902;4,212121212;9,212121212;0,457236842;2,606060606;2,848484848;0,914893617;1,242424242;2,575757576;3,818181818;1,757575758;1,181818182;0,606060606;0;0,333333333;2,151515152;2,878787879;12,15151515;-1,303030303;11,66666667;0,222800926;1,028571429;120,071048;123,2004759;-3,12942795;119,85155;115,0248369;4,826713017;0,509868421;0,572254335;0,080519481;1,870967742;0,283116883;0,788990826;0,212987013;0,853658537;0,015584416;2;0,197402597;1,105263158;0,109090909;0,101298701;0,051948052;0,049350649;0,078378378;0,046666667;0,16025641;0,089552239;0,130925508;1,487179487;0,054304636;0,054631829;0,060402685;0;0,11038961;0,116666667;0,08356546;0,188405797;0,082622951;0,01189768;0;0;0;4,223676383;5,624629959;14,20668128;1,034022146;0,876934764;1,91095691;0,0835391;-0,941603019;-1,460058803;-2,401661822;-0,220149741;73,85489925;120,071048;123,2004759;-3,12942795;0,607913669;0,354966887;0,168402778;0,106481481;0,625490788;0,320779221;0,162289761;0,095308351;74,13013079;108,6551265;121,3811421;-12,7260156;0,544726302;0,355263158;0,122649955;0,085049239;0,604097819;0,350140056;0,111061352;0,073891626;-0,275231543;11,41592146;1,819333809;9,59658765;0,063187367;-0,00029627;0,045752823;0,021432242;0,021392969;-0,029360835;0,051228409;0,021416725
William Rayman;PF;ISR;203;28;Maccabi Playtika Tel Aviv;32;10;22;0,3125;11,625;2,6875;0,5;1,25;0,4;0,25;0,625;0,4;0,75;1,875;0,4;0,9375;1,25;0,75;1,28125;1,90625;3,1875;0,15625;0,1875;0,1875;0,125;0,1875;2,5;1,34375;3,375;-0,75;2,6875;0,119031142;1;116,3265306;114,965035;1,361495647;120,4644967;104,9682809;15,49621583;0,466666667;0,5375;0,139534884;1,333333333;0,23255814;0,6;0,093023256;0,5;0,093023256;1,5;0,139534884;1;0,23255814;0,069767442;0,046511628;0,023255814;0,0155521;0,005617978;0,056338028;0;0,054945055;0,833333333;0,11747851;0,135135135;0,092857143;0,130434783;0,173789174;0,161290323;0,154285714;0,230769231;0,145714286;0,008391608;0,006279435;0,011527378;0;11,18881119;6,268221574;8,602761699;0,246934834;0,737049263;0,983984097;0,105804742;-2,009975148;-1,116917632;-3,12689278;-0,251108877;73,0532014;116,3265306;114,965035;1,361495647;0,568781183;0,378223496;0,160553633;0,132179931;0,579689704;0,319088319;0,165745856;0,099447514;74,29186594;114,5952109;123,0500582;-8,454847261;0,587204207;0,340479193;0,148479849;0,086966769;0,621034078;0,331234257;0,13499282;0,080899952;-1,238664542;1,731319666;-8,085023242;9,816342908;-0,018423024;0,037744303;0,012073784;0,045213162;-0,041344374;-0,012145938;0,030753037;0,018547562
Jasiel Rivero;C;CUB;206;32;Maccabi Playtika Tel Aviv;20;7;13;0,35;22,05;10,2;4,25;6,85;0,620437956;0,1;0,55;0,181818182;4,35;7,4;0,587837838;1,4;2,4;0,583333333;1,75;2,6;4,35;1,3;1,1;0,8;0,45;0,45;2;2,85;12,35;-2,55;9,5;0,228091236;1,073684211;113,9064475;119,7484277;-5,841980138;114,6345229;107,3400222;7,294500722;0,594594595;0,607142857;0,2;1,578947368;0,426315789;1,086419753;0,094736842;1,222222222;0,005263158;0;0,047368421;0,666666667;0,105263158;0,115789474;0,063157895;0,052631579;0,083601286;0,101190476;0,12;0;0,12037037;1,181818182;0,089058524;0,096774194;0,078947368;0,090909091;0,130982368;0,140449438;0,115577889;0,117647059;0,110126582;0,020125786;0,012379642;0,017073171;0;5,031446541;7,206068268;18,71209843;0,291301076;0,73798726;1,029288336;0,093359486;0,715576924;0,115061937;0,830638861;1,233796485;72,00728266;113,9064475;119,7484277;-5,841980138;0,562421973;0,363867684;0,160864346;0,108043217;0,592039801;0,350125945;0,158536585;0,093902439;74,76428175;118,84273;125,6797583;-6,837028338;0,620930233;0,346289753;0,146285714;0,084571429;0,619047619;0,347402597;0,111864407;0,071186441;-2,756999094;-4,936282436;-5,931330635;0,9950482;-0,05850826;0,017577932;0,014578631;0,023471789;-0,027007818;0,002723347;0,046672179;0,022715998
Marial Shayok;PG/SG;CAN;196;30;Maccabi Playtika Tel Aviv;20;7;13;0,35;15,1;5,7;1,1;2,2;0,5;0,95;2,85;0,333333333;2,05;5,05;0,405940594;0,65;0,8;0,8125;0,65;1,4;2,05;1;0,55;0,7;0;0,4;2,1;1,05;4,3;-3,7;6;0,203389831;0,95;110,2787456;125,8007117;-15,5219661;109,8483277;112,6828226;-2,834494945;0,5;0,52293578;0,083333333;1,6;0,133333333;0,75;0,15;0,888888889;0,066666667;1,125;0,4;1;0,066666667;0,091666667;0,016666667;0,075;0,082987552;0,065217391;0,170731707;0,064516129;0,142857143;1,818181818;0,046428571;0,043165468;0,049180328;0,055555556;0,104868914;0,111111111;0,092857143;0,096774194;0,074954296;0,024911032;0;0;0;7,473309609;3,658536585;11,23039796;0,072830701;0,36966759;0,442498291;0,058609045;0,255679741;-1,008577535;-0,752897794;0,372245507;75,91755759;110,2787456;125,8007117;-15,5219661;0,559187279;0,346428571;0,177966102;0,123728814;0,615853659;0,370786517;0,14922813;0,118353345;74,44228579;119,1144708;119,0322581;0,082212778;0,607378855;0,338129496;0,138501742;0,085365854;0,598378378;0,325991189;0,135344828;0,068965517;1,475271798;-8,835725198;6,768453679;-15,60417888;-0,048191575;0,008299075;0,03946436;0,03836296;0,01747528;0,044795327;0,013883303;0,049387828
Roman Sorkin;PF;ISR;208;29;Maccabi Playtika Tel Aviv;33;11;22;0,333333333;23,39393939;12,93939394;3,96969697;6,878787879;0,577092511;0,939393939;2,757575758;0,340659341;4,909090909;9,636363636;0,509433962;2,181818182;2,575757576;0,847058824;1,696969697;2,393939394;4,090909091;1,060606061;1,515151515;0,545454545;0,484848485;0,363636364;2,454545455;2,272727273;11,93939394;-1,848484848;12,21212121;0,283603096;1,05955335;117,122807;121,8309859;-4,708178898;110,1661142;111,6704074;-1,504293184;0,558176101;0,604815864;0,213399504;1,534883721;0,297766749;0,916666667;0,052109181;0,952380952;0,00248139;0;0,223325062;1,033333333;0,086848635;0,124069479;0,05955335;0,064516129;0,062836625;0,069536424;0,092198582;0,00877193;0,079908676;0,7;0,088888889;0,136094675;0,037174721;0;0,116691285;0,096875;0,137380192;0,071428571;0,103289977;0,012676056;0,01244168;0,015957447;0;5,704225352;5,263157895;17,91942892;0,254081532;0,989736643;1,243818175;0,064446538;-0,400395896;-1,983486842;-2,383882737;-0,177522095;73,9091911;117,122807;121,8309859;-4,708178898;0,607350801;0,338095238;0,185784659;0,106966925;0,60915493;0,320531758;0,152143845;0,092669433;73,83606159;114,4126357;120,9486166;-6,535980865;0,561531008;0,374749499;0,119802678;0,090204369;0,612612613;0,344017094;0,128560993;0,082542001;0,073129514;2,710171282;0,882369315;1,827801967;0,045819793;-0,036654261;0,065981981;0,016762555;-0,003457683;-0,023485336;0,023582852;0,010127431
Trevion Williams;C;USA;208;25;Maccabi Playtika Tel Aviv;16;7;9;0,4375;18,0625;8,875;3,5;6,5;0,538461538;0,25;1,0625;0,235294118;3,75;7,5625;0,495867769;1,125;1,5625;0,72;1,75;4,3125;6,0625;1,75;2,0625;0,5625;0,375;0,25;2,3125;1,5;10,25;-1,875;10,3125;0,296229803;0,860606061;117,3913043;122,3826715;-4,991367132;98,2946415;107,7713752;-9,476733663;0,512396694;0,537878788;0,2;1,515151515;0,333333333;0,945454545;0,096969697;0,625;0,006060606;0;0,084848485;0,857142857;0,066666667;0,2;0,103030303;0,096969697;0,125560538;0,18018018;0,103448276;0,037037037;0,14507772;0,848484848;0,112449799;0,119402985;0,106796117;0,083333333;0,26848249;0,27;0,24822695;0,318181818;0,191699605;0,016245487;0,012474012;0,024793388;0;6,678700361;4,347826087;16,36482498;-0,289827628;0,490212163;0,200384535;0,027734884;-4,043104624;-0,073607213;-4,116711837;-0,755770731;76,10294118;117,3913043;122,3826715;-4,991367132;0,596685083;0,37751004;0,18491921;0,123877917;0,620879121;0,319066148;0,168458781;0,116487455;75,3429878;115,1745068;120;-4,825493171;0,598580442;0,313333333;0,141330166;0,081947743;0,593655589;0,306748466;0,112171838;0,08353222;0,759953372;2,216797519;2,38267148;-0,165873961;-0,001895359;0,064176707;0,043589044;0,041930174;0,027223532;0,012317682;0,056286944;0,032955236
Tyler Dorsey;SG;USA;196;29;Olympiacos Piraeus;20;12;8;0,6;10,15;3,3;0,45;1,15;0,391304348;0,6;2,05;0,292682927;1,05;3,2;0,328125;0,6;1;0,6;0,1;0,85;0,95;1,05;0,95;0,2;0,05;0,1;1,1;1,15;2;-1,55;4,55;0,242021277;0,725274725;105,9459459;115,2588556;-9,31290964;85,85406009;108,9894396;-23,1353795;0,421875;0,458333333;0,043956044;1;0,131868132;0,5;0,076923077;1,142857143;0,087912088;1,125;0,362637363;0,818181818;0,087912088;0,208791209;0,153846154;0,054945055;0,139072848;0,131868132;0,28;0,057142857;0,1875;1,105263158;0,01010101;0;0,021505376;0;0,108974359;0,1125;0,104477612;0,047619048;0,053672316;0,010899183;0,003278689;0,005263158;0;5,994550409;6,216216216;3,184166855;-0,430427598;0,30282443;-0,127603168;-0,025143481;-3,70958775;-1,484846905;-5,194434655;-0,502690105;73,13457421;105,9459459;115,2588556;-9,31290964;0,536986301;0,308080808;0,175531915;0,125;0,606017192;0,301282051;0,18487395;0,1232493;71,61581795;124,2056075;113,8475836;10,35802383;0,632857143;0,326359833;0,1394081;0,12694704;0,578922495;0,34368932;0,149390244;0,077743902;1,518756257;-18,25966153;1,411271943;-19,67093347;-0,095870841;-0,018279025;0,036123815;-0,00194704;0,027094697;-0,042407269;0,035483706;0,045505397
Keenan Evans;PG/SG;USA;190;29;Olympiacos Piraeus;0;0;0;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP
Moustapha Fall;C;FRA;218;33;Olympiacos Piraeus;35;26;9;0,742857143;17,34285714;5,771428571;2,485714286;3,371428571;0,737288136;0;0;-;2,485714286;3,371428571;0,737288136;0,8;1,942857143;0,411764706;1,314285714;1,571428571;2,885714286;1,914285714;0,942857143;0,285714286;0,8;0,114285714;2,4;2,171428571;8,342857143;3,4;5,085714286;0,165350673;1,134831461;124,857685;113,78327;11,07441505;129,9328799;107,0053175;22,92756244;0,737288136;0,696551724;0,337078652;1,866666667;0,308988764;1,090909091;0,016853933;0,666666667;0;-;0;-;0,151685393;0,185393258;0,078651685;0,106741573;0,141499472;0,160869565;0,150943396;0,071005917;0,273469388;2,03030303;0,092369478;0,136363636;0,05982906;0,047619048;0,114345114;0,104803493;0,118181818;0,086206897;0,103166496;0,009505703;0,031007752;0,047258979;0,005347594;7,984790875;7,210626186;14,30736593;1,044285705;0,986151629;2,030437334;0,133801472;0,619181012;2,862651169;3,481832181;2,203076808;69,28702512;124,857685;113,78327;11,07441505;0,626368396;0,317269076;0,150487692;0,108221087;0,602516779;0,282744283;0,189910026;0,087082262;72,5659643;116,8858131;111,7036011;5,182212041;0,594090749;0,326951399;0,137358073;0,11271116;0,577860043;0,308270677;0,140902367;0,079696746;-3,278939186;7,971871861;2,079668854;5,892203007;0,032277647;-0,009682323;0,013129619;-0,004490073;0,024656736;-0,025526394;0,049007659;0,007385517
Evan Fournier;PG/SG;FRA;199;33;Olympiacos Piraeus;37;26;11;0,702702703;25,75675676;16,08108108;2,891891892;5,702702703;0,507109005;2,459459459;6,864864865;0,358267717;5,351351351;12,56756757;0,425806452;2,918918919;3,972972973;0,734693878;0,594594595;1,621621622;2,216216216;2,567567568;1,837837838;1,081081081;0,135135135;0,324324324;2,027027027;3,027027027;12,64864865;2,783783784;16,08108108;0,344461598;1;120,1744186;114,4522145;5,722204152;110,2228737;106,9946982;3,228175565;0,523655914;0,564516129;0,040336134;1,416666667;0,220168067;0,992366412;0,094117647;0,892857143;0,05210084;0,967741935;0,371428571;1,099547511;0,104201681;0,114285714;0,07394958;0,040336134;0,142357642;0,155313351;0,169117647;0,09127789;0,137681159;1,397058824;0,027603513;0,037142857;0,018766756;0,029411765;0,074719801;0,081300813;0,06870229;0,034090909;0,05125;0,023310023;0,003304693;0,002277904;0,003149606;4,370629371;6,511627907;16,46632317;0,436317621;1,65272466;2,089042281;0,087682782;1,730503411;-1,660167329;0,070336082;1,235944115;72,09850668;120,1744186;114,4522145;5,722204152;0,613960396;0,30489335;0,16325743;0,142030104;0,587496261;0,316313823;0,172661871;0,091223022;70,16486105;116,7561762;113,4408602;3,31531594;0,583363148;0,328918322;0,112992922;0,081648129;0,597733711;0,290243902;0,130790191;0,073569482;1,933645635;3,41824245;1,011354237;2,406888213;0,030597248;-0,024024972;0,050264507;0,060381975;-0,01023745;0,026069921;0,04187168;0,017653539
Giannoulis Larentzakis;SG;GRE;196;32;Olympiacos Piraeus;16;13;3;0,8125;7,5;2,8125;0,125;0,625;0,2;0,6875;1,625;0,423076923;0,8125;2,25;0,361111111;0,5;0,625;0,8;0,1875;1,25;1,4375;1,3125;0,375;0,25;0,0625;0,0625;0,875;0,8125;3,8125;-0,375;2,9375;0,216423638;0,957446809;124,0740741;125,1141553;-1,040081177;117,7123488;114,2917321;3,420616711;0,513888889;0,548780488;0;-;0,191489362;0,444444444;0,021276596;0;0;-;0,553191489;1,269230769;0,106382979;0,127659574;0,085106383;0,042553191;0,218370884;0,346938776;0,115384615;0,047244094;0,308823529;3,5;0,030927835;0,027027027;0,036363636;0;0,21978022;0,195652174;0,225;0,666666667;0,122340426;0,01826484;0,005154639;0;0,01369863;6,392694064;6,018518519;13,86871372;0,124128832;0,126404111;0,250532943;0,083510981;1,001818125;0,402878422;1,404696547;0,32623103;72,3820162;124,0740741;125,1141553;-1,040081177;0,631578947;0,329896907;0,161166539;0,134305449;0,634259259;0,274725275;0,131818182;0,1;70,86796191;124,0447344;109,0232558;15,02147858;0,623224598;0,313131313;0,1278962;0,109492917;0,56509161;0,310810811;0,159144893;0,07442597;1,514054283;0,029339685;16,09089944;-16,06155975;0,008354349;0,016765594;0,033270339;0,024812532;0,069167649;-0,036085536;-0,027326711;0,02557403
